81,107.877,28.397,cluster1
82,108.578,28.595,cluster1
83,109.513,29.018,cluster0
84,11.021,29.517,cluster3
85,110.709,29.257,cluster0
86,110.334,28.866,cluster0
87,108.386,28.569,cluster1
88,103.069,28.232,cluster1
89,98.817,27.476,cluster1
90,96.357,2.676,cluster2
91,94.865,26.665,cluster1
92,9.42,26.554,cluster3
93,94.748,26.803,cluster1
94,96.356,27.102,cluster1
95,98.614,27.376,cluster1
96,101.129,27.585,cluster1
97,103.103,2.81,cluster2
98,10.434,28.622,cluster3
99,104.804,28.616,cluster1
100,105.389,28.506,cluster1
101,104.704,28.239,cluster1
102,102.475,28.115,cluster1
103,101.736,28.513,cluster1
104,102.611,2.887,cluster2
105,10.385,29.003,cluster3
106,106.008,29.276,cluster1
107,108.692,29.675,cluster0
108,11.104,30.028,cluster3
109,112.401,30.324,cluster0
110,111.993,30.617,cluster0
111,111.408,30.582,cluster0
112,110.935,3.048,cluster2
113,109.982,30.137,cluster0
114,108.136,29.719,cluster0
115,106.363,29.483,cluster1
116,105.448,29.422,cluster1
117,104.422,29.536,cluster1
118,104.305,29.642,cluster1
119,10.461,2.95,cluster3
120,105.087,29.309,cluster1
121,105.569,29.346,cluster1
122,104.214,29.486,cluster1
123,102.655,29.556,cluster1
124,10.468,29.635,cluster3
125,107.196,30.338,cluster0
126,115.175,3.145,cluster2
127,122.603,3.242,cluster2
128,126.205,33.231,cluster0
129,12.949,33.912,cluster3
130,131.336,34.468,cluster0
131,132.903,34.896,cluster0
132,132.537,34.735,cluster0
133,130.339,34.484,cluster0
134,128.644,34.083,cluster0
135,128.586,33.764,cluster0
136,128.907,33.726,cluster0
137,131.043,33.746,cluster0
138,13.354,3.376,cluster3
139,13.573,33.772,cluster3
140,137.895,33.531,cluster0
141,138.734,32.909,cluster0
142,139.168,32.342,cluster0
143,137.908,32.309,cluster0
144,135.697,32.313,cluster0
145,135.357,32.419,cluster0
146,138.574,3.253,cluster2
147,141.894,32.821,cluster0
148,143.269,33.183,cluster0
149,144.595,33.223,cluster0
150,143.181,32.823,cluster0
151,141.011,32.447,cluster0
152,140.467,32.459,cluster0
153,141.558,32.471,cluster0
154,142.085,32.044,cluster0
155,140.538,31.417,cluster0
156,138.603,30.911,cluster0
157,133.556,30.443,cluster0
158,127.718,2.93,cluster2
159,119.365,2.746,cluster2
160,110.818,25.931,cluster1
161,102.176,24.949,cluster1
162,93.717,2.375,cluster2
163,8.364,21.816,cluster3
164,72.742,20.024,cluster1
165,63.164,18.801,cluster1
166,54.448,17.496,cluster3
167,47.199,16.291,cluster3
168,43.524,15.227,cluster3
169,41.153,14.958,cluster3
170,42.111,14.875,cluster3
171,43.485,14.873,cluster3
172,43.967,14.962,cluster3
173,4.443,15.197,cluster3
174,46.547,15.624,cluster3
175,4.855,16.485,cluster3
176,55.566,17.994,cluster3
177,64.038,19.709,cluster1
178,78.904,21.618,cluster1
179,94.812,23.332,cluster1
180,103.322,2.464,cluster2
181,108.294,2.552,cluster2
182,105.672,25.554,cluster1
183,98.639,2.447,cluster2
184,8.639,22.733,cluster3
185,7.348,20.713,cluster3
186,61.378,19.103,cluster1
187,58.107,18.224,cluster3
188,57.041,17.675,cluster3
189,5.164,17.365,cluster3
190,46.741,17.607,cluster3
191,50.889,1.819,cluster2
192,55.525,18.696,cluster3
193,64.395,19.135,cluster1
194,71.719,1.922,cluster2
195,68.569,18.997,cluster1
196,65.483,18.602,cluster1
197,60.394,18.149,cluster1
198,55.325,17.594,cluster3
199,50.258,16.852,cluster3
200,45.495,16.218,cluster3
201,4.457,15.725,cluster3
202,44.497,15.439,cluster3
203,4.591,15.556,cluster3
204,4.793,15.561,cluster3
205,45.178,1.526,cluster2
206,41.088,14.903,cluster3
207,3.555,14.609,cluster3
208,30.442,14.404,cluster3
209,30.852,14.266,cluster3
210,31.939,14.235,cluster3
211,3.108,14.336,cluster3
212,30.042,14.083,cluster3
213,2.986,13.495,cluster3
214,29.893,13.709,cluster3
215,30.733,14.501,cluster3
216,31.737,15.006,cluster3
217,34.132,15.216,cluster3
218,36.531,15.418,cluster3
219,37.621,15.724,cluster3
220,38.648,15.978,cluster3
221,38.393,16.127,cluster3
222,37.926,16.297,cluster3
223,38.001,16.545,cluster3
224,38.898,16.838,cluster3
225,43.353,17.142,cluster3
226,54.459,18.176,cluster3
227,65.544,21.573,cluster1
228,71.819,2.271,cluster2
229,72.181,22.817,cluster1
230,67.278,22.483,cluster1
231,64.169,21.926,cluster1
232,62.792,21.461,cluster1
233,62.808,21.532,cluster1
234,63.515,21.464,cluster1
235,63.192,21.134,cluster1
236,62.516,21.065,cluster1
237,64.015,21.378,cluster1
238,66.377,21.679,cluster1
239,68.383,22.066,cluster1
240,70.131,22.453,cluster1
241,71.398,22.703,cluster1
242,7.261,2.29,cluster3
243,74.263,23.067,cluster1
244,76.141,23.235,cluster1
245,76.479,23.373,cluster1
246,75.323,23.373,cluster1
247,71.546,22.467,cluster1
248,65.862,2.161,cluster2
249,61.029,2.105,cluster2
250,57.799,20.537,cluster1
251,5.5,19.786,cluster3
252,54.368,19.032,cluster3
253,54.284,19.327,cluster3
254,58.062,2.057,cluster2
255,62.089,21.583,cluster1
256,64.818,22.038,cluster1
257,66.941,22.534,cluster1
258,68.589,22.918,cluster1
259,69.471,23.165,cluster1
260,70.828,23.491,cluster1
261,73.654,23.894,cluster1
262,76.231,24.536,cluster1
263,76.759,25.223,cluster1
264,77.259,25.882,cluster1
265,83.081,26.579,cluster1
266,89.061,27.994,cluster1
267,92.897,30.009,cluster1
268,96.235,31.205,cluster1
269,97.473,31.263,cluster1
270,98.233,31.231,cluster1
271,98.671,31.295,cluster1
272,99.165,31.383,cluster1
273,101.835,31.334,cluster1
274,105.458,31.294,cluster0
275,109.856,32.207,cluster0
276,115.672,33.244,cluster0
277,122.864,34.849,cluster0
278,127.857,35.521,cluster0
279,12.314,35.976,cluster3
280,122.243,36.667,cluster0
281,122.202,3.673,cluster2
282,12.125,36.631,cluster3
283,120.254,36.604,cluster0
284,120.964,36.636,cluster0
285,122.367,3.663,cluster2
286,123.462,36.654,cluster0
287,123.376,36.755,cluster0
288,123.156,36.657,cluster0
289,122.345,36.298,cluster0
290,121.485,35.672,cluster0
291,119.503,3.359,cluster2
292,115.807,31.518,cluster0
293,112.027,29.737,cluster0
294,109.025,28.139,cluster1
295,106.111,26.654,cluster1
296,104.114,26.058,cluster1
297,103.795,25.441,cluster1
298,103.539,25.074,cluster1
299,102.922,2.493,cluster2
300,102.279,24.913,cluster1
301,101.886,25.316,cluster1
302,10.195,25.724,cluster3
303,102.153,25.905,cluster1
304,102.637,25.892,cluster1
305,102.977,25.923,cluster1
306,102.928,26.529,cluster1
307,102.676,27.215,cluster1
308,102.653,27.312,cluster1
309,104.527,27.252,cluster1
310,106.724,2.745,cluster2
311,107.425,28.015,cluster1
312,10.666,2.824,cluster3
313,105.184,27.689,cluster1
314,103.147,27.059,cluster1
315,100.334,26.438,cluster1
316,96.746,25.676,cluster1
317,90.939,24.275,cluster1
318,83.599,22.632,cluster1
319,75.426,20.696,cluster1
320,66.986,18.728,cluster1
321,59.422,1.697,cluster2
322,53.053,15.471,cluster3
323,48.919,1.477,cluster2
324,46.387,14.262,cluster3
325,48.611,14.247,cluster3
326,53.668,14.924,cluster3
327,58.882,17.242,cluster3
328,63.883,18.615,cluster1
329,64.174,18.085,cluster1
330,63.241,17.514,cluster1
331,61.148,16.981,cluster1
332,59.153,16.542,cluster3
333,57.121,16.225,cluster3
334,54.485,15.939,cluster3
335,50.938,15.567,cluster3
336,47.959,14.989,cluster3
337,46.599,14.433,cluster3
338,46.106,14.714,cluster3
339,46.583,14.946,cluster3
340,4.743,15.891,cluster3
341,48.703,16.802,cluster3
342,50.309,16.948,cluster3
343,52.313,16.925,cluster3
344,54.457,17.118,cluster3
345,5.492,17.529,cluster3
346,55.228,18.092,cluster3
347,56.406,18.639,cluster3
348,57.179,1.87,cluster2
349,53.852,17.682,cluster3
350,48.798,16.597,cluster3
351,4.66,16.058,cluster3
352,4.782,15.672,cluster3
353,50.353,17.196,cluster3
354,5.43,18.849,cluster3
355,57.545,19.279,cluster3
356,5.82,19.336,cluster3
357,5.866,19.511,cluster3
358,58.953,19.748,cluster1
359,59.782,20.202,cluster1
360,62.221,20.789,cluster1
361,64.368,20.979,cluster1
362,63.371,2.084,cluster2
363,61.325,20.138,cluster1
364,57.671,1.927,cluster2
365,54.615,1.859,cluster2
366,52.702,18.098,cluster3
367,52.673,18.316,cluster3
368,53.383,1.86,cluster2
369,53.448,19.011,cluster3
370,53.851,19.343,cluster3
371,57.034,19.704,cluster3
372,62.987,21.749,cluster1
373,72.237,24.053,cluster1
374,78.291,26.141,cluster1
375,82.098,26.259,cluster1
376,74.428,24.172,cluster1
377,69.119,23.048,cluster1
378,69.045,22.183,cluster1
379,69.253,2.257,cluster2
380,69.582,22.974,cluster1
381,71.689,23.273,cluster1
382,73.703,24.141,cluster1
383,77.984,25.527,cluster1
384,82.865,26.254,cluster1
385,81.729,26.113,cluster1
386,78.434,25.758,cluster1
387,7.705,2.453,cluster3
388,76.473,2.382,cluster2
389,77.021,2.423,cluster2
390,77.801,2.461,cluster2
391,78.583,24.393,cluster1
392,79.278,24.133,cluster1
393,80.021,24.348,cluster1
394,80.569,24.472,cluster1
395,82.296,25.077,cluster1
396,87.213,25.648,cluster1
397,92.688,27.047,cluster1
398,100.975,2.864,cluster2
399,109.414,29.335,cluster0
400,10.898,28.971,cluster3
401,104.645,2.846,cluster2
402,98.957,27.006,cluster1
403,91.087,25.662,cluster1
404,83.731,2.457,cluster2
405,83.044,23.649,cluster1
406,83.874,22.715,cluster1
407,85.341,23.076,cluster1
408,91.713,23.436,cluster1
409,97.939,23.765,cluster1
410,103.018,23.901,cluster1
411,104.033,24.038,cluster1
412,105.494,24.123,cluster1
413,107.147,24.028,cluster1
414,107.722,23.985,cluster1
415,108.188,24.007,cluster1
416,108.268,24.067,cluster1
417,106.621,24.097,cluster1
418,104.293,24.065,cluster1
419,101.088,23.651,cluster1
420,97.848,23.368,cluster1
421,99.549,25.016,cluster1
422,102.944,26.254,cluster1
423,106.352,26.982,cluster1
424,110.947,2.8,cluster2
425,111.905,28.039,cluster0
426,104.854,27.805,cluster1
427,9.743,26.163,cluster3
428,91.692,2.425,cluster2
429,89.761,25.392,cluster1
430,97.236,27.326,cluster1
431,102.652,27.591,cluster1
432,102.667,27.452,cluster1
433,102.971,27.168,cluster1
434,102.612,26.941,cluster1
435,100.472,26.382,cluster1
436,95.237,25.865,cluster1
437,94.161,25.603,cluster1
438,95.966,25.353,cluster1
439,9.64,25.434,cluster3
440,96.433,25.447,cluster1
441,9.837,25.489,cluster3
442,100.685,2.546,cluster2
443,101.273,25.297,cluster1
444,101.964,25.335,cluster1
445,101.682,25.532,cluster1
446,10.092,25.607,cluster3
447,95.818,25.603,cluster1
448,9.024,24.756,cluster3
449,84.777,23.608,cluster1
450,79.357,22.611,cluster1
451,73.612,22.081,cluster1
452,68.106,21.535,cluster1
453,6.231,20.652,cluster3
454,59.181,19.289,cluster1
455,57.244,18.676,cluster3
456,65.676,19.162,cluster1
457,76.541,21.729,cluster1
458,89.485,26.182,cluster1
459,103.613,29.429,cluster1
460,114.321,31.426,cluster0
461,12.359,3.309,cluster3
462,125.202,34.367,cluster0
463,126.411,34.903,cluster0
464,127.133,34.929,cluster0
465,127.458,3.49,cluster2
466,127.201,34.973,cluster0
467,126.986,34.924,cluster0
468,125.477,34.777,cluster0
469,123.922,34.287,cluster0
470,12.146,33.613,cluster3
471,11.875,33.097,cluster3
472,112.697,32.732,cluster0
473,107.484,31.539,cluster0
474,105.484,30.016,cluster1
475,104.155,29.922,cluster1
476,10.81,3.062,cluster3
477,112.138,32.192,cluster0
478,120.484,34.106,cluster0
479,127.791,34.993,cluster0
480,132.098,35.104,cluster0
481,136.118,35.111,cluster0
482,137.338,35.056,cluster0
483,138.356,34.932,cluster0
484,13.914,34.825,cluster3
485,139.314,34.601,cluster0
486,137.513,33.717,cluster0
487,133.935,32.812,cluster0
488,130.056,32.273,cluster0
489,12.745,31.788,cluster3
490,124.712,31.951,cluster0
491,126.137,32.769,cluster0
492,128.631,33.574,cluster0
493,130.839,3.364,cluster2
494,131.607,33.561,cluster0
495,131.695,33.037,cluster0
496,130.024,32.031,cluster0
497,127.746,31.147,cluster0
498,125.828,30.723,cluster0
499,127.679,30.523,cluster0
500,13.127,30.663,cluster3
501,13.469,32.004,cluster3
502,137.616,3.353,cluster2
503,140.576,34.381,cluster0
504,142.364,35.175,cluster0
505,144.326,35.835,cluster0
506,14.591,36.355,cluster3
507,147.264,36.966,cluster0
508,152.324,37.763,cluster0
509,15.791,38.209,cluster3
510,158.933,37.916,cluster0
511,158.135,37.664,cluster0
512,156.772,37.431,cluster0
513,15.466,37.207,cluster3
514,15.303,3.727,cluster3
515,153.797,37.334,cluster0
516,15.4,3.731,cluster3
517,153.066,37.191,cluster0
518,151.808,37.081,cluster0
519,151.094,36.965,cluster0
520,150.965,3.693,cluster2
521,151.301,3.713,cluster2
522,152.272,37.258,cluster0
523,152.808,37.205,cluster0
524,151.932,37.039,cluster0
525,151.065,3.71,cluster2
526,152.096,37.401,cluster0
527,153.289,37.587,cluster0
528,153.572,3.747,cluster2
529,153.429,37.389,cluster0
530,153.252,37.606,cluster0
531,15.302,37.821,cluster3
532,152.335,37.949,cluster0
533,151.041,38.037,cluster0
534,15.001,3.775,cluster3
535,150.813,3.731,cluster2
536,151.335,37.077,cluster0
537,152.676,37.131,cluster0
538,154.373,37.211,cluster0
539,156.643,37.335,cluster0
540,159.076,37.407,cluster0
541,157.576,37.413,cluster0
542,155.343,37.544,cluster0
543,155.038,37.887,cluster0
544,155.672,3.818,cluster2
545,15.627,38.457,cluster3
546,156.846,38.827,cluster0
547,157.152,38.754,cluster0
548,157.055,38.659,cluster0
549,156.984,38.784,cluster0
550,156.451,38.913,cluster0
551,155.936,38.625,cluster0
552,157.546,38.227,cluster0
553,159.284,38.347,cluster0
554,159.216,38.989,cluster0
555,158.511,39.435,cluster0
556,159.999,39.705,cluster0
557,161.697,39.871,cluster0
558,161.574,39.876,cluster0
559,161.371,4.019,cluster2
560,162.058,40.802,cluster0
561,162.737,40.493,cluster0
562,162.831,39.985,cluster0
563,162.938,39.942,cluster0
564,163.151,40.126,cluster0
565,16.332,40.279,cluster3
566,16.325,40.413,cluster3
567,163.964,40.536,cluster0
568,165.327,40.623,cluster0
569,166.791,4.064,cluster2
570,167.665,40.668,cluster0
571,168.504,40.735,cluster0
572,169.119,41.014,cluster0
573,169.034,41.265,cluster0
574,168.949,41.341,cluster0
575,167.586,41.091,cluster0
576,165.434,40.874,cluster0
577,163.654,40.205,cluster0
578,16.216,39.463,cluster3
579,160.642,39.353,cluster0
580,161.154,39.462,cluster0
581,161.835,39.386,cluster0
582,163.287,39.235,cluster0
583,164.722,39.218,cluster0
584,166.974,39.267,cluster0
585,169.209,39.045,cluster0
586,167.964,38.305,cluster0
587,165.258,37.532,cluster0
588,160.299,36.825,cluster0
589,153.624,36.167,cluster0
590,149.454,36.219,cluster0
591,148.643,36.317,cluster0
592,146.407,35.653,cluster0
593,140.032,3.471,cluster2
594,13.271,33.172,cluster3
595,123.563,31.349,cluster0
596,116.321,29.617,cluster0
597,106.205,27.871,cluster1
598,96.682,26.175,cluster1
599,8.871,25.777,cluster3
600,90.909,25.665,cluster1
601,94.344,26.096,cluster1
602,102.311,26.846,cluster1
603,110.167,2.724,cluster2
604,110.696,27.015,cluster1
605,10.816,26.736,cluster3
606,104.804,26.612,cluster1
607,101.221,2.646,cluster2
608,98.956,25.327,cluster1
609,9.82,24.207,cluster3
610,97.877,24.309,cluster1
611,97.853,24.378,cluster1
612,9.678,24.087,cluster3
613,94.489,23.704,cluster1
614,93.409,23.914,cluster1
615,9.673,24.339,cluster3
616,100.518,25.213,cluster1
617,103.999,26.402,cluster1
618,10.745,26.775,cluster3
619,110.898,2.658,cluster2
620,114.066,26.992,cluster0
621,116.862,27.932,cluster0
622,119.904,28.724,cluster0
623,12.459,29.406,cluster3
624,128.504,29.896,cluster0
625,128.394,30.071,cluster0
626,128.036,2.999,cluster2
627,130.067,29.786,cluster0
628,130.365,29.705,cluster0
629,127.427,29.722,cluster0
630,124.883,29.888,cluster0
631,124.048,30.125,cluster0
632,123.411,29.923,cluster0
633,120.471,29.633,cluster0
634,117.079,28.962,cluster0
635,111.312,28.037,cluster0
636,106.533,27.149,cluster1
637,103.559,2.636,cluster2
638,101.151,26.049,cluster1
639,102.051,26.024,cluster1
640,103.181,25.727,cluster1
641,101.917,25.146,cluster1
642,100.097,24.613,cluster1
643,96.032,24.243,cluster1
644,91.879,24.099,cluster1
645,90.318,24.254,cluster1
646,89.552,24.201,cluster1
647,8.835,23.684,cluster3
648,87.315,23.299,cluster1
649,86.917,2.325,cluster2
650,86.611,23.127,cluster1
651,86.255,22.757,cluster1
652,85.833,22.344,cluster1
653,85.055,22.427,cluster1
654,83.956,22.559,cluster1
655,82.869,22.322,cluster1
656,81.431,22.095,cluster1
657,79.612,21.691,cluster1
658,76.705,21.152,cluster1
659,74.097,2.08,cluster2
660,74.159,20.579,cluster1
661,74.129,20.678,cluster1
662,74.467,20.761,cluster1
663,74.859,20.728,cluster1
664,75.582,20.774,cluster1
665,7.639,21.231,cluster3
666,78.247,21.733,cluster1
667,80.501,22.531,cluster1
668,8.675,23.517,cluster3
669,92.499,24.301,cluster1
670,95.594,24.934,cluster1
671,97.872,2.47,cluster2
672,98.187,2.433,cluster2
673,98.539,24.535,cluster1
674,98.825,24.968,cluster1
675,98.777,25.277,cluster1
676,98.723,25.455,cluster1
677,99.169,2.598,cluster2
678,100.603,26.628,cluster1
679,101.758,26.563,cluster1
680,102.162,26.428,cluster1
681,104.014,27.169,cluster1
682,109.477,28.018,cluster1
683,11.53,28.942,cluster3
684,122.115,30.018,cluster0
685,124.442,29.739,cluster0
686,12.014,29.257,cluster3
687,114.969,28.853,cluster0
688,110.086,28.536,cluster0
689,109.812,28.417,cluster1
690,110.103,28.288,cluster1
691,112.661,28.103,cluster0
692,115.683,28.141,cluster0
693,116.184,28.469,cluster0
694,116.308,28.647,cluster0
695,114.919,2.854,cluster2
696,113.447,28.616,cluster0
697,114.422,29.027,cluster0
698,116.149,29.549,cluster0
699,119.835,3.029,cluster2
700,124.511,31.066,cluster0
701,128.797,31.836,cluster0
702,132.325,32.542,cluster0
703,134.424,32.923,cluster0
704,134.955,33.215,cluster0
705,134.173,32.527,cluster0
706,131.611,31.734,cluster0
707,129.589,31.089,cluster0
708,128.871,30.464,cluster0
709,12.83,3.076,cluster3
710,128.054,31.169,cluster0
711,126.981,30.536,cluster0
712,124.787,29.997,cluster0
713,12.315,29.689,cluster3
714,122.474,29.393,cluster0
715,11.996,29.295,cluster3
716,116.878,29.262,cluster0
717,116.049,29.448,cluster0
718,116.543,29.662,cluster0
719,117.146,29.738,cluster0
720,117.385,29.731,cluster0
721,115.733,29.036,cluster0
722,112.286,28.252,cluster0
723,109.787,27.935,cluster1
724,108.924,27.674,cluster1
725,10.908,27.846,cluster3
726,111.677,28.159,cluster0
727,114.468,28.557,cluster0
728,116.938,29.037,cluster0
729,119.174,29.892,cluster0
730,12.008,30.862,cluster3
731,120.948,3.138,cluster2
732,120.122,31.673,cluster0
733,119.323,31.951,cluster0
734,121.428,32.278,cluster0
735,123.203,32.698,cluster0
736,123.873,33.159,cluster0
737,12.456,33.567,cluster3
738,123.778,33.773,cluster0
739,122.811,33.282,cluster0
740,124.547,32.386,cluster0
741,126.713,32.015,cluster0
742,126.131,32.141,cluster0
743,125.169,32.698,cluster0
744,129.284,33.795,cluster0
745,134.378,34.987,cluster0
746,138.055,36.213,cluster0
747,141.334,36.602,cluster0
748,143.494,36.543,cluster0
749,145.527,36.545,cluster0
750,148.028,36.605,cluster0
751,150.423,36.717,cluster0
752,151.049,36.855,cluster0
753,151.047,36.874,cluster0
754,150.671,36.719,cluster0
755,150.054,36.657,cluster0
756,148.554,36.586,cluster0
757,145.311,3.656,cluster2
758,142.643,35.853,cluster0
759,142.782,35.078,cluster0
760,14.321,35.355,cluster3
761,143.689,3.601,cluster2
762,143.567,35.792,cluster0
763,140.583,34.906,cluster0
764,137.136,34.165,cluster0
765,132.984,33.612,cluster0
766,128.804,33.119,cluster0
767,127.337,33.982,cluster0
768,129.581,34.923,cluster0
769,131.658,35.602,cluster0
770,132.934,36.272,cluster0
771,133.816,36.257,cluster0
772,132.758,35.967,cluster0
773,131.678,3.562,cluster2
774,130.763,35.291,cluster0
775,130.337,34.982,cluster0
776,130.296,34.822,cluster0
777,130.589,34.789,cluster0
778,131.778,34.781,cluster0
779,132.684,34.912,cluster0
780,130.589,35.031,cluster0
781,128.218,34.785,cluster0
782,127.442,34.255,cluster0
783,126.796,33.679,cluster0
784,127.599,33.058,cluster0
785,128.486,3.278,cluster2
786,126.976,32.824,cluster0
787,124.716,32.642,cluster0
788,122.802,32.412,cluster0
789,121.568,32.482,cluster0
790,121.657,32.741,cluster0
791,122.233,32.979,cluster0
792,123.693,33.235,cluster0
793,125.312,33.606,cluster0
794,126.733,33.962,cluster0
795,128.366,34.535,cluster0
796,131.891,35.694,cluster0
797,136.328,36.766,cluster0
798,140.442,37.471,cluster0
799,14.4,3.807,cluster3
800,14.607,38.029,cluster3
801,14.624,37.897,cluster3
802,14.572,37.879,cluster3
803,14.353,37.836,cluster3
804,141.247,3.713,cluster2
805,139.088,36.324,cluster0
806,137.332,35.939,cluster0
807,136.884,35.547,cluster0
808,136.155,35.411,cluster0
809,136.176,35.644,cluster0
810,136.216,3.575,cluster2
811,135.975,35.161,cluster0
812,135.557,34.479,cluster0
813,134.873,34.343,cluster0
814,133.817,34.365,cluster0
815,132.915,34.286,cluster0
816,135.031,34.184,cluster0
817,137.575,3.421,cluster2
818,13.882,34.272,cluster3
819,139.042,34.252,cluster0
820,138.258,32.668,cluster0
821,134.634,31.215,cluster0
822,131.547,30.468,cluster0
823,129.765,30.131,cluster0
824,128.402,29.827,cluster0
825,127.458,29.702,cluster0
826,126.688,29.657,cluster0
827,126.207,29.834,cluster0
828,127.618,29.968,cluster0
829,128.907,29.855,cluster0
830,127.349,29.675,cluster0
831,125.941,29.414,cluster0
832,124.133,28.875,cluster0
833,121.777,28.236,cluster0
834,118.858,27.577,cluster0
835,115.957,2.697,cluster2
836,114.296,26.635,cluster1
837,114.015,26.262,cluster1
838,113.902,26.231,cluster1
839,11.48,26.178,cluster3
840,115.533,27.078,cluster0
841,121.407,28.475,cluster0
842,126.983,29.986,cluster0
843,138.552,31.712,cluster0
844,150.706,33.016,cluster0
845,156.466,33.558,cluster0
846,159.167,34.197,cluster0
847,159.501,3.398,cluster2
848,155.934,33.699,cluster0
849,152.024,33.103,cluster0
850,14.797,32.402,cluster3
851,143.132,31.112,cluster0
852,12.923,2.949,cluster3
853,115.641,27.614,cluster0
854,10.857,25.584,cluster3
855,101.837,24.718,cluster1
856,105.565,2.483,cluster2
857,109.703,25.468,cluster1
858,114.661,26.687,cluster1
859,119.791,28.215,cluster0
860,127.825,30.384,cluster0
861,13.69,32.354,cluster3
862,141.339,33.718,cluster0
863,143.214,34.732,cluster0
864,145.415,3.429,cluster2
865,148.032,33.943,cluster0
866,150.691,34.928,cluster0
867,152.967,3.596,cluster2
868,15.547,36.738,cluster3
869,158.257,37.442,cluster0
870,159.872,36.967,cluster0
871,157.942,36.128,cluster0
872,155.668,35.188,cluster0
873,151.057,34.225,cluster0
874,14.645,34.028,cluster3
875,147.463,34.462,cluster0
876,149.032,34.467,cluster0
877,144.365,33.886,cluster0
878,138.165,32.591,cluster0
879,132.767,30.852,cluster0
880,128.422,2.995,cluster2
881,130.854,30.318,cluster0
882,135.464,30.869,cluster0
883,138.763,31.595,cluster0
884,141.281,32.124,cluster0
885,144.787,32.259,cluster0
886,14.897,32.494,cluster3
887,150.006,32.771,cluster0
888,147.815,32.819,cluster0
889,142.543,31.068,cluster0
890,133.338,29.092,cluster0
891,126.387,28.294,cluster0
892,123.515,27.743,cluster0
893,122.484,27.527,cluster0
894,122.004,27.362,cluster0
895,118.294,27.179,cluster0
896,113.001,2.679,cluster2
897,108.695,25.959,cluster1
898,105.212,25.313,cluster1
899,102.733,25.007,cluster1
900,100.614,24.655,cluster1
901,99.048,2.404,cluster2
902,98.001,23.605,cluster1
903,97.402,2.419,cluster2
904,96.908,24.775,cluster1
905,96.229,24.433,cluster1
906,95.914,24.091,cluster1
907,97.836,25.524,cluster1
908,102.966,2.697,cluster2
909,109.584,28.245,cluster1
910,118.953,29.416,cluster0
911,126.918,30.524,cluster0
912,13.147,31.536,cluster3
913,135.101,31.639,cluster0
914,136.117,3.128,cluster2
915,136.677,31.041,cluster0
916,134.858,30.985,cluster0
917,133.268,30.768,cluster0
918,132.079,30.387,cluster0
919,130.801,30.077,cluster0
920,12.599,29.692,cluster3
921,119.195,28.971,cluster0
922,116.158,27.698,cluster0
923,115.431,2.693,cluster2
924,114.915,27.024,cluster0
925,114.147,26.789,cluster1
926,109.931,26.044,cluster1
927,104.942,2.565,cluster2
928,103.788,2.611,cluster2
929,105.233,26.612,cluster1
930,10.723,26.727,cluster3
931,108.884,26.763,cluster1
932,107.584,26.519,cluster1
